,idscrap,time_saved,minutes,theorique
325,80,2018-12-04 16:09:35.026649,50,True
326,81,2018-12-04 16:10:02.722762,15,False
327,81,2018-12-04 16:10:02.738387,34,True
328,81,2018-12-04 16:10:02.738387,35,False
329,81,2018-12-04 16:10:02.738387,49,True
330,82,2018-12-04 16:10:30.759969,15,False
331,82,2018-12-04 16:10:30.759969,34,True
332,82,2018-12-04 16:10:30.759969,36,False
333,82,2018-12-04 16:10:30.759969,49,True
334,83,2018-12-04 16:10:58.253871,15,False
335,83,2018-12-04 16:10:58.253871,34,True
336,83,2018-12-04 16:10:58.253871,35,False
337,83,2018-12-04 16:10:58.253871,49,True
338,84,2018-12-04 16:11:25.325795,15,False
339,84,2018-12-04 16:11:25.325795,33,True
340,84,2018-12-04 16:11:25.325795,34,False
341,84,2018-12-04 16:11:25.341438,48,True
342,85,2018-12-04 16:11:52.409131,14,False
343,85,2018-12-04 16:11:52.424771,33,True
344,85,2018-12-04 16:11:52.424771,34,False
345,85,2018-12-04 16:11:52.424771,48,True
346,86,2018-12-04 16:12:19.389691,13,False
347,86,2018-12-04 16:12:19.405316,32,True
348,86,2018-12-04 16:12:19.405316,33,False
349,86,2018-12-04 16:12:19.405316,47,True
350,87,2018-12-04 16:12:46.830296,13,False
351,87,2018-12-04 16:12:46.830296,32,True
352,87,2018-12-04 16:12:46.830296,33,False
353,87,2018-12-04 16:12:46.845930,47,True
354,88,2018-12-04 16:13:14.435173,11,False
355,88,2018-12-04 16:13:14.435173,31,True
356,88,2018-12-04 16:13:14.450800,34,False
357,88,2018-12-04 16:13:14.450800,46,True
358,89,2018-12-04 16:13:41.902689,11,False
359,89,2018-12-04 16:13:41.918361,31,True
360,89,2018-12-04 16:13:41.918361,34,False
361,89,2018-12-04 16:13:41.918361,46,True
362,90,2018-12-04 16:14:08.647966,10,False
363,90,2018-12-04 16:14:08.647966,30,True
364,90,2018-12-04 16:14:08.647966,32,False
365,90,2018-12-04 16:14:08.647966,45,True
366,91,2018-12-04 16:14:35.108392,10,False
367,91,2018-12-04 16:14:35.108392,30,True
368,91,2018-12-04 16:14:35.123980,32,False
369,91,2018-12-04 16:14:35.123980,45,True
370,92,2018-12-04 16:15:02.044387,9,False
371,92,2018-12-04 16:15:02.060017,29,True
372,92,2018-12-04 16:15:02.060017,31,False
373,92,2018-12-04 16:15:02.060017,44,True
374,92,2018-12-04 16:15:02.075638,59,True
375,93,2018-12-04 16:15:28.676822,9,False
376,93,2018-12-04 16:15:28.692450,29,True
377,93,2018-12-04 16:15:28.692450,32,False
378,93,2018-12-04 16:15:28.692450,44,True
379,93,2018-12-04 16:15:28.692450,59,True
380,94,2018-12-04 16:15:55.477595,9,False
381,94,2018-12-04 16:15:55.483161,29,True
382,94,2018-12-04 16:15:55.488623,32,False
383,94,2018-12-04 16:15:55.494188,44,True
384,94,2018-12-04 16:15:55.496675,59,True
385,95,2018-12-04 16:16:22.502687,8,False
386,95,2018-12-04 16:16:22.518321,28,True
387,95,2018-12-04 16:16:22.518321,31,False
388,95,2018-12-04 16:16:22.518321,43,True
389,95,2018-12-04 16:16:22.518321,58,True
390,96,2018-12-04 16:16:49.109773,8,False
391,96,2018-12-04 16:16:49.109773,28,True
392,96,2018-12-04 16:16:49.109773,31,False
393,96,2018-12-04 16:16:49.125381,43,True
394,96,2018-12-04 16:16:49.125381,58,True
395,97,2018-12-04 16:17:15.993835,7,False
396,97,2018-12-04 16:17:15.993835,27,True
397,97,2018-12-04 16:17:16.009463,30,False
398,97,2018-12-04 16:17:16.009463,42,True
399,97,2018-12-04 16:17:16.009463,57,True
400,98,2018-12-04 16:17:42.578391,6,False
401,98,2018-12-04 16:17:42.578391,27,True
402,98,2018-12-04 16:17:42.578391,30,False
403,98,2018-12-04 16:17:42.594059,42,True
404,98,2018-12-04 16:17:42.594059,57,True
405,99,2018-12-04 16:18:09.879212,5,False
406,99,2018-12-04 16:18:09.894832,26,True
407,99,2018-12-04 16:18:09.894832,29,False
408,99,2018-12-04 16:18:09.894832,41,True
409,99,2018-12-04 16:18:09.910466,56,True
410,100,2018-12-04 16:18:36.366421,5,False
411,100,2018-12-04 16:18:36.382467,26,True
412,100,2018-12-04 16:18:36.384664,29,False
413,100,2018-12-04 16:18:36.384664,41,True
414,100,2018-12-04 16:18:36.384664,56,True
415,101,2018-12-04 16:19:03.093668,3,False
416,101,2018-12-04 16:19:03.093668,25,True
417,101,2018-12-04 16:19:03.093668,28,False
418,101,2018-12-04 16:19:03.109295,40,True
419,101,2018-12-04 16:19:03.109295,55,True
420,102,2018-12-04 16:19:29.733663,3,False
421,102,2018-12-04 16:19:29.749180,25,True
422,102,2018-12-04 16:19:29.749180,28,False
423,102,2018-12-04 16:19:29.749180,40,True
424,102,2018-12-04 16:19:29.749180,55,True
425,103,2018-12-04 16:19:59.814150,3,False
426,103,2018-12-04 16:19:59.829827,25,True
427,103,2018-12-04 16:19:59.829827,27,False
428,103,2018-12-04 16:19:59.829827,40,True
429,103,2018-12-04 16:19:59.829827,55,True
430,104,2018-12-04 16:20:27.043082,2,False
431,104,2018-12-04 16:20:27.044317,24,True
432,104,2018-12-04 16:20:27.044317,26,False
433,104,2018-12-04 16:20:27.059947,39,True
434,104,2018-12-04 16:20:27.059947,54,True
435,105,2018-12-04 16:20:54.670651,3,False
436,105,2018-12-04 16:20:54.670651,26,False
437,105,2018-12-04 16:20:54.686056,39,True
438,105,2018-12-04 16:20:54.686056,39,False
439,105,2018-12-04 16:20:54.686056,54,True
440,106,2018-12-04 16:21:23.002554,2,False
441,106,2018-12-04 16:21:23.008570,25,False
442,106,2018-12-04 16:21:23.014589,38,True
443,106,2018-12-04 16:21:23.020151,38,False
444,106,2018-12-04 16:21:23.025618,53,True
445,107,2018-12-04 16:21:51.515466,2,False
446,107,2018-12-04 16:21:51.522513,25,False
447,107,2018-12-04 16:21:51.527528,38,True
448,107,2018-12-04 16:21:51.531550,38,False
449,107,2018-12-04 16:21:51.534560,53,True
450,108,2018-12-04 16:22:18.046516,1,False
451,108,2018-12-04 16:22:18.046516,24,False
452,108,2018-12-04 16:22:18.046516,37,True
453,108,2018-12-04 16:22:18.046516,37,False
454,108,2018-12-04 16:22:18.046516,52,True
455,109,2018-12-04 16:22:45.339486,1,False
456,109,2018-12-04 16:22:45.339486,21,False
457,109,2018-12-04 16:22:45.339486,37,True
458,109,2018-12-04 16:22:45.355120,37,False
459,109,2018-12-04 16:22:45.355120,52,True
460,110,2018-12-04 16:23:12.607661,0,False
461,110,2018-12-04 16:23:12.607661,20,False
462,110,2018-12-04 16:23:12.607661,36,True
463,110,2018-12-04 16:23:12.623340,37,False
464,110,2018-12-04 16:23:12.623340,51,True
465,111,2018-12-04 16:23:40.123331,20,False
466,111,2018-12-04 16:23:40.123331,36,True
467,111,2018-12-04 16:23:40.123331,37,False
468,111,2018-12-04 16:23:40.123331,51,True
469,112,2018-12-04 16:24:08.264575,19,False
470,112,2018-12-04 16:24:08.270632,35,True
471,112,2018-12-04 16:24:08.276635,36,False
472,112,2018-12-04 16:24:08.282155,50,True
473,113,2018-12-04 16:24:35.523840,19,False
474,113,2018-12-04 16:24:35.529403,35,True
475,113,2018-12-04 16:24:35.533914,36,False
476,113,2018-12-04 16:24:35.537924,50,True
477,114,2018-12-04 16:25:03.984783,18,False
478,114,2018-12-04 16:25:04.000414,34,True
479,114,2018-12-04 16:25:04.000414,35,False
480,114,2018-12-04 16:25:04.000414,49,True
481,115,2018-12-04 16:25:31.294627,17,False
482,115,2018-12-04 16:25:31.310294,34,True
483,115,2018-12-04 16:25:31.310294,37,False
484,115,2018-12-04 16:25:31.310294,49,True
485,116,2018-12-04 16:25:58.022795,17,False
486,116,2018-12-04 16:25:58.022795,34,True
487,116,2018-12-04 16:25:58.038419,37,False
488,116,2018-12-04 16:25:58.038419,49,True
489,117,2018-12-04 16:26:24.821746,16,False
490,117,2018-12-04 16:26:24.837371,33,True
491,117,2018-12-04 16:26:24.837371,36,False
492,117,2018-12-04 16:26:24.837371,48,True
493,118,2018-12-04 16:26:52.603718,16,False
494,118,2018-12-04 16:26:52.603718,33,True
495,118,2018-12-04 16:26:52.619344,36,False
496,118,2018-12-04 16:26:52.619344,48,True
497,119,2018-12-04 16:27:19.116192,15,False
498,119,2018-12-04 16:27:19.131817,32,True
499,119,2018-12-04 16:27:19.131817,35,False
500,119,2018-12-04 16:27:19.131817,47,True
501,120,2018-12-04 16:27:45.483272,15,False
502,120,2018-12-04 16:27:45.483272,32,True
503,120,2018-12-04 16:27:45.483272,35,False
504,120,2018-12-04 16:27:45.498892,47,True
505,121,2018-12-04 16:28:12.133966,14,False
506,121,2018-12-04 16:28:12.133966,31,True
507,121,2018-12-04 16:28:12.133966,34,False
508,121,2018-12-04 16:28:12.133966,46,True
509,122,2018-12-04 16:28:38.697590,14,False
510,122,2018-12-04 16:28:38.697590,31,True
511,122,2018-12-04 16:28:38.697590,34,False
512,122,2018-12-04 16:28:38.697590,46,True
513,123,2018-12-04 16:29:05.793584,13,False
514,123,2018-12-04 16:29:05.809208,30,True
515,123,2018-12-04 16:29:05.809208,33,False
516,123,2018-12-04 16:29:05.824842,45,True
517,124,2018-12-04 16:29:32.230978,11,False
518,124,2018-12-04 16:29:32.230978,30,True
519,124,2018-12-04 16:29:32.230978,33,False
520,124,2018-12-04 16:29:32.230978,45,True
521,125,2018-12-04 16:29:59.090630,11,False
522,125,2018-12-04 16:29:59.090630,30,True
523,125,2018-12-04 16:29:59.090630,35,False
524,126,2018-12-04 16:30:27.755119,10,False
525,126,2018-12-04 16:30:27.770758,29,True
526,126,2018-12-04 16:30:27.770758,34,False
527,126,2018-12-04 16:30:27.770758,59,True
528,127,2018-12-04 16:30:56.258754,10,False
529,127,2018-12-04 16:30:56.274383,29,True
530,127,2018-12-04 16:30:56.274383,34,False
531,127,2018-12-04 16:30:56.274383,59,True
532,128,2018-12-04 16:31:24.461745,8,False
533,128,2018-12-04 16:31:24.477335,28,True
534,128,2018-12-04 16:31:24.477335,33,False
535,128,2018-12-04 16:31:24.493013,58,True
536,129,2018-12-04 16:31:51.444374,8,False
537,129,2018-12-04 16:31:51.444374,28,True
538,129,2018-12-04 16:31:51.444374,33,False
539,129,2018-12-04 16:31:51.460007,58,True
540,130,2018-12-04 16:32:19.514371,7,False
541,130,2018-12-04 16:32:19.514371,27,True
542,130,2018-12-04 16:32:19.530003,32,False
543,130,2018-12-04 16:32:19.530003,57,True
544,131,2018-12-04 16:32:46.348605,8,False
545,131,2018-12-04 16:32:46.351508,27,True
546,131,2018-12-04 16:32:46.351508,33,False
547,131,2018-12-04 16:32:46.351508,57,True
548,132,2018-12-04 16:33:13.132710,7,False
549,132,2018-12-04 16:33:13.132710,26,True
550,132,2018-12-04 16:33:13.148348,32,False
551,132,2018-12-04 16:33:13.148348,56,True
552,133,2018-12-04 16:33:40.029929,7,False
553,133,2018-12-04 16:33:40.029929,26,True
554,133,2018-12-04 16:33:40.045600,32,False
555,133,2018-12-04 16:33:40.045600,56,True
556,134,2018-12-04 16:34:06.909052,5,False
557,134,2018-12-04 16:34:06.909052,25,True
558,134,2018-12-04 16:34:06.909052,32,False
559,134,2018-12-04 16:34:06.909052,55,True
560,135,2018-12-04 16:34:33.915863,4,False
561,135,2018-12-04 16:34:33.931499,25,True
562,135,2018-12-04 16:34:33.931499,32,False
563,135,2018-12-04 16:34:33.931499,55,True
564,136,2018-12-04 16:35:01.334937,4,False
565,136,2018-12-04 16:35:01.334937,24,True
566,136,2018-12-04 16:35:01.350552,31,False
567,136,2018-12-04 16:35:01.350552,54,True
568,137,2018-12-04 16:35:29.002033,3,False
569,137,2018-12-04 16:35:29.002033,24,True
570,137,2018-12-04 16:35:29.017665,31,False
571,137,2018-12-04 16:35:29.017665,54,True
572,138,2018-12-04 16:35:56.280920,3,False
573,138,2018-12-04 16:35:56.296550,24,True
574,138,2018-12-04 16:35:56.296550,31,False
575,138,2018-12-04 16:35:56.312129,54,True
576,139,2018-12-04 16:36:23.736015,2,False
577,139,2018-12-04 16:36:23.751638,23,True
578,139,2018-12-04 16:36:23.751638,30,False
579,139,2018-12-04 16:36:23.751638,53,True
580,140,2018-12-04 16:36:51.416916,3,False
